representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,base_ap,base_recall,base_f1,base_fpr,delta_ssl_ap,delta_ssl_recall,delta_ssl_f1,delta_ssl_fpr
DAPT,MLP,82,0.25,1000,IID,3051,0.9949688911437988,0.005,0.00468384074941452,0.2737306843267108,0.7012460720000036,0.021654170999909184,0.8536595863847449,0.9103812777613899,0.9662447257383966,0.21644612476370512,0.35366795366795367,0.004014049172102358,229,8,1985,829,0.8635857488538683,0.31852551984877125,0.4786931818181818,0.006522829904666332,-0.009926162469123367,-0.10207939508506614,-0.12502522815022815,-0.0025087807325639743
DAPT,MLP,82,0.25,1000,TEMPORAL,8000,0.9949688911437988,0.005,0.00468384074941452,0.2737306843267108,0.7012460720000036,0.05810717700001078,0.936441617501975,0.9324466874999999,0.989648033126294,0.3585,0.5263351073591485,0.00375,1434,15,3985,2566,0.9306372930089575,0.37125,0.5392156862745098,0.00575,0.0058043244930174875,-0.012750000000000039,-0.012880578915361318,-0.002
DAPT,MLP,82,0.25,1000,DOMAIN_OOD,3858,0.9949688911437988,0.005,0.00468384074941452,0.2737306843267108,0.7012460720000036,0.02692258399997627,0.9184432464224718,0.9118225249332109,0.9906716417910447,0.27527216174183516,0.4308316430020284,0.002592016588906169,531,5,1924,1398,0.9096843049602445,0.28512182477967857,0.4424778761061947,0.0036288232244686366,0.008758941462227221,-0.009849663037843404,-0.011646233104166293,-0.0010368066355624676
DAPT,MLP,82,0.25,1000,TEMPLATE_OOD,6832,0.9949688911437988,0.005,0.00468384074941452,0.2737306843267108,0.7012460720000036,0.0474590139999691,0.9333464506258704,0.9286763213750968,0.9891395154553049,0.34660421545667447,0.5133318881422068,0.0038056206088992973,1184,13,3403,2232,0.9273579242276084,0.3644613583138173,0.5323925593329057,0.00468384074941452,0.005988526398261973,-0.01785714285714285,-0.019060671190698986,-0.0008782201405152226
DAPT,MLP,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9949688911437988,0.005,0.00468384074941452,0.2737306843267108,0.7012460720000036,0.024744265999970594,0.9095278876487428,0.9028838198175553,0.9895397489539749,0.2551240560949299,0.4056603773584906,0.002696871628910464,473,5,1849,1381,0.9007544119564976,0.26483279395900755,0.4175170068027211,0.0037756202804746495,0.00877347569224518,-0.009708737864077666,-0.011856629444230493,-0.0010787486515641855
CONTRASTIVE,LOGREG,82,0.25,1000,IID,3051,0.9967431782855319,0.005,0.00468384074941452,0.17439293598233996,0.29273200800002996,0.03990227400004187,0.7633728777788968,0.8548098875364343,0.9289940828402367,0.14839319470699433,0.25590872045639773,0.006021073758153537,157,12,1981,901,0.8490871172761691,0.16918714555765596,0.28731942215088285,0.004515805318615153,-0.0857142394972723,-0.02079395085066163,-0.03141070169448512,0.0015052684395383846
CONTRASTIVE,LOGREG,82,0.25,1000,TEMPORAL,8000,0.9967431782855319,0.005,0.00468384074941452,0.17439293598233996,0.29273200800002996,0.0548132330000044,0.8654176749927333,0.8562996249999999,0.9675550405561993,0.20875,0.34340941805469877,0.007,835,28,3972,3165,0.9315582063736056,0.3245,0.48842897460018814,0.00425,-0.06614053138087239,-0.11575000000000002,-0.14501955654548937,0.00275
CONTRASTIVE,LOGREG,82,0.25,1000,DOMAIN_OOD,3858,0.9967431782855319,0.005,0.00468384074941452,0.17439293598233996,0.29273200800002996,0.02383766100001594,0.8366540465062722,0.8316358244910497,0.9595588235294118,0.13530326594090203,0.2371649250340754,0.005702436495593572,261,11,1918,1668,0.9172521281618927,0.27993779160186627,0.43654001616814875,0.002592016588906169,-0.08059808165562055,-0.14463452566096424,-0.19937509113407334,0.0031104199066874032
CONTRASTIVE,LOGREG,82,0.25,1000,TEMPLATE_OOD,6832,0.9967431782855319,0.005,0.00468384074941452,0.17439293598233996,0.29273200800002996,0.04166699000006702,0.8685784118709017,0.857176021779311,0.9725490196078431,0.21779859484777517,0.35589571872757714,0.006147540983606557,744,21,3395,2672,0.9296675059286768,0.31791569086651056,0.48106312292358805,0.0038056206088992973,-0.06108909405777507,-0.10011709601873539,-0.1251674041960109,0.00234192037470726
CONTRASTIVE,LOGREG,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9967431782855319,0.005,0.00468384074941452,0.17439293598233996,0.29273200800002996,0.020190547999845876,0.8337668094615254,0.8260960004840987,0.9589552238805971,0.13861920172599784,0.24222431668237512,0.005933117583603021,257,11,1843,1597,0.9101934739335718,0.26537216828478966,0.41854529987239475,0.002696871628910464,-0.07642666447204638,-0.1267529665587918,-0.17632098319001963,0.003236245954692557
CONTRASTIVE,XGBOOST,82,0.25,1000,IID,3051,0.9880892038345337,0.005,0.00468384074941452,0.18101545253863136,5.425185102000114,0.010928264000085619,0.7323762242831038,0.8363440282956321,0.8601036269430051,0.15689981096408318,0.2653876898481215,0.013547415955845458,166,27,1966,892,0.8304441958634358,0.1937618147448015,0.3218210361067504,0.0055193176116407425,-0.09806797158033198,-0.03686200378071833,-0.05643334625862889,0.008028098344204716
CONTRASTIVE,XGBOOST,82,0.25,1000,TEMPORAL,8000,0.9880892038345337,0.005,0.00468384074941452,0.18101545253863136,5.425185102000114,0.02456993199984936,0.8472552717241512,0.8313991875,0.9674039580908033,0.20775,0.3420456884132538,0.007,831,28,3972,3169,0.9112919629309527,0.28825,0.4457761453701914,0.005,-0.06403669120680155,-0.08050000000000002,-0.10373045695693761,0.002
CONTRASTIVE,XGBOOST,82,0.25,1000,DOMAIN_OOD,3858,0.9880892038345337,0.005,0.00468384074941452,0.18101545253863136,5.425185102000114,0.012172729999974763,0.8146206687132871,0.8036108712588763,0.9579439252336449,0.10627268014515293,0.19132057862809146,0.004665629860031105,205,9,1920,1724,0.8864489699392435,0.20165889061689996,0.3347676419965577,0.003110419906687403,-0.0718283012259564,-0.09538621047174703,-0.14344706336846622,0.0015552099533437018
CONTRASTIVE,XGBOOST,82,0.25,1000,TEMPLATE_OOD,6832,0.9880892038345337,0.005,0.00468384074941452,0.18101545253863136,5.425185102000114,0.02004147500019826,0.8532409330146726,0.833015969757965,0.9823609226594301,0.21194379391100704,0.3486636166626535,0.0038056206088992973,724,13,3403,2692,0.907968282938667,0.2854215456674473,0.4430811179277437,0.002927400468384075,-0.05472734992399442,-0.07347775175644028,-0.09441750126509019,0.0008782201405152222
CONTRASTIVE,XGBOOST,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9880892038345337,0.005,0.00468384074941452,0.18101545253863136,5.425185102000114,0.011236099999905491,0.8092573430567989,0.7943139356404822,0.9617224880382775,0.10841423948220065,0.19486185167232187,0.004314994606256742,201,8,1846,1653,0.8746504716934739,0.18392664509169362,0.31,0.002696871628910464,-0.06539312863667501,-0.07551240560949297,-0.11513814832767813,0.0016181229773462777
CONTRASTIVE,MLP,82,0.25,1000,IID,3051,0.9994068741798401,0.005,0.00468384074941452,0.19205298013245034,0.8412263120001171,0.02093261999993956,0.7835447147381658,0.868355880743282,0.9362745098039216,0.18052930056710775,0.30269413629160064,0.006522829904666332,191,13,1980,867,0.8635857488538683,0.31852551984877125,0.4786931818181818,0.006522829904666332,-0.08004103411570251,-0.1379962192816635,-0.1759990455265812,0.0
CONTRASTIVE,MLP,82,0.25,1000,TEMPORAL,8000,0.9994068741798401,0.005,0.00468384074941452,0.19205298013245034,0.8412263120001171,0.05684838199999831,0.8681150768639436,0.85887846875,0.9755849440488301,0.23975,0.3849086895444511,0.006,959,24,3976,3041,0.9306372930089575,0.37125,0.5392156862745098,0.00575,-0.06252221614501385,-0.13150000000000003,-0.15430699673005865,0.0002500000000000002
CONTRASTIVE,MLP,82,0.25,1000,DOMAIN_OOD,3858,0.9994068741798401,0.005,0.00468384074941452,0.19205298013245034,0.8412263120001171,0.02582677100008368,0.8371085917636363,0.8337064816001759,0.9627118644067797,0.1472265422498704,0.25539568345323743,0.005702436495593572,284,11,1918,1645,0.9096843049602445,0.28512182477967857,0.4424778761061947,0.0036288232244686366,-0.07257571319660827,-0.13789528252980818,-0.18708219265295728,0.0020736132711249356
CONTRASTIVE,MLP,82,0.25,1000,TEMPLATE_OOD,6832,0.9994068741798401,0.005,0.00468384074941452,0.19205298013245034,0.8412263120001171,0.04749775599998429,0.8709623485545449,0.8608331727947831,0.9791907514450867,0.24795081967213115,0.39570193879934595,0.005269320843091335,847,18,3398,2569,0.9273579242276084,0.3644613583138173,0.5323925593329057,0.00468384074941452,-0.056395575673063525,-0.11651053864168617,-0.1366906205335598,0.0005854800936768148
CONTRASTIVE,MLP,82,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9994068741798401,0.005,0.00468384074941452,0.19205298013245034,0.8412263120001171,0.025867434000019784,0.8330919247744324,0.8278133287716346,0.9619377162629758,0.1499460625674218,0.2594493700419972,0.005933117583603021,278,11,1843,1576,0.9007544119564976,0.26483279395900755,0.4175170068027211,0.0037756202804746495,-0.06766248718206525,-0.11488673139158576,-0.15806763676072388,0.0021574973031283713
DAPT,LOGREG,82,1.0,4000,IID,3051,0.9967431637660024,0.005,0.00468384074941452,0.2229580573951435,0.5619985860000725,0.040625661999911244,0.9046913270161407,0.9343567324956821,0.9903846153846154,0.1947069943289225,0.325434439178515,0.0010035122930255895,206,2,1991,852,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,0.008534616529761951,-0.10302457466918716,-0.13208190069076603,-0.0010035122930255895
DAPT,LOGREG,82,1.0,4000,TEMPORAL,8000,0.9967431637660024,0.005,0.00468384074941452,0.2229580573951435,0.5619985860000725,0.06176219400003902,0.9557130082249132,0.9527660625000001,0.9951783992285439,0.258,0.4097677188802859,0.00125,1032,5,3995,2968,0.9499098889746075,0.322,0.4861294583883752,0.00275,0.005803119250305744,-0.064,-0.07636173950808928,-0.0014999999999999998
DAPT,LOGREG,82,1.0,4000,DOMAIN_OOD,3858,0.9967431637660024,0.005,0.00468384074941452,0.2229580573951435,0.5619985860000725,0.028764938999984224,0.9371315011180287,0.9365419515667792,0.9897959183673469,0.2011404872991187,0.33433864713485567,0.002073613271124935,388,4,1925,1541,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,0.011255312418646635,-0.0321410057024365,-0.042703665391327805,-0.002073613271124935
DAPT,LOGREG,82,1.0,4000,TEMPLATE_OOD,6832,0.9967431637660024,0.005,0.00468384074941452,0.2229580573951435,0.5619985860000725,0.04209709599990674,0.9528411196017188,0.9500881648009917,0.9951219512195122,0.2388758782201405,0.38526912181303113,0.00117096018735363,816,4,3412,2600,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,0.007045688509605963,-0.08021077283372369,-0.09735208695384956,-0.0020491803278688526
DAPT,LOGREG,82,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9967431637660024,0.005,0.00468384074941452,0.2229580573951435,0.5619985860000725,0.02077251800005797,0.9321542066008885,0.9319215923121411,0.9906542056074766,0.1715210355987055,0.2924137931034483,0.0016181229773462784,318,3,1851,1536,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,0.010846711171759948,-0.05016181229773464,-0.06922281050411883,-0.0026968716289104636
DAPT,XGBOOST,82,1.0,4000,IID,3051,0.9833492636680603,0.005,0.00468384074941452,0.4878587196467991,10.312148243000138,0.010285432999808108,0.8846109485657262,0.917292755267254,0.9800796812749004,0.46502835538752363,0.6307692307692307,0.005017561465127948,492,10,1983,566,0.88972704272346,0.39792060491493386,0.5677680377612947,0.002007024586051179,-0.0051160941577338415,0.06710775047258977,0.06300119300793605,0.0030105368790767687
DAPT,XGBOOST,82,1.0,4000,TEMPORAL,8000,0.9833492636680603,0.005,0.00468384074941452,0.4878587196467991,10.312148243000138,0.02626761900000929,0.9461154289300173,0.9435598749999999,0.9879656160458453,0.431,0.6001740644038294,0.00525,1724,21,3979,2276,0.9428789509680193,0.3515,0.5190107050572167,0.003,0.0032364779619979966,0.07950000000000002,0.08116335934661267,0.0022500000000000003
DAPT,XGBOOST,82,1.0,4000,DOMAIN_OOD,3858,0.9833492636680603,0.005,0.00468384074941452,0.4878587196467991,10.312148243000138,0.013115874000050098,0.921688353591767,0.922405047404745,0.9785932721712538,0.33177812337998963,0.49554781262098335,0.007257646448937273,640,14,1915,1289,0.9195091476654903,0.24572317262830481,0.39352428393524286,0.003110419906687403,0.0021792059262767394,0.08605495075168482,0.1020235286857405,0.00414722654224987
DAPT,XGBOOST,82,1.0,4000,TEMPLATE_OOD,6832,0.9833492636680603,0.005,0.00468384074941452,0.4878587196467991,10.312148243000138,0.02236864099995728,0.9419703432111385,0.939307087051429,0.9881367759944173,0.41451990632318503,0.5840379459682409,0.004976580796252928,1416,17,3399,2000,0.9370152905883329,0.3439695550351288,0.5106475445458496,0.0032201405152224825,0.0049550526228056,0.0705503512880562,0.07339040142239128,0.0017564402810304452
DAPT,XGBOOST,82,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9833492636680603,0.005,0.00468384074941452,0.4878587196467991,10.312148243000138,0.012804871000071216,0.9137358958968577,0.9146240846055469,0.9771528998242531,0.2998921251348436,0.45893520429219975,0.007011866235167206,556,13,1841,1298,0.9123689845932259,0.22330097087378642,0.36427628684557856,0.002696871628910464,0.001366911303631757,0.07659115426105717,0.0946589174466212,0.004314994606256742
DAPT,MLP,82,1.0,4000,IID,3051,0.9968841075897217,0.005,0.00468384074941452,0.47902869757174393,2.211372205999851,0.02348833799987915,0.9094029632742819,0.9393593550963343,0.9808510638297873,0.43572778827977315,0.6034031413612565,0.004515805318615153,461,9,1984,597,0.9076046698118866,0.4045368620037807,0.574496644295302,0.002007024586051179,0.0017982934623953506,0.03119092627599246,0.028906497065954495,0.002508780732563974
DAPT,MLP,82,1.0,4000,TEMPORAL,8000,0.9968841075897217,0.005,0.00468384074941452,0.47902869757174393,2.211372205999851,0.05795041299984405,0.9593927040047541,0.9578891249999999,0.9899159663865547,0.44175,0.6108902333621434,0.0045,1767,18,3982,2233,0.9595671727443342,0.35675,0.5246323529411765,0.00325,-0.00017446873958015807,0.08499999999999996,0.08625788042096694,0.0012499999999999998
DAPT,MLP,82,1.0,4000,DOMAIN_OOD,3858,0.9968841075897217,0.005,0.00468384074941452,0.47902869757174393,2.211372205999851,0.03033083099990108,0.9402991985124833,0.940158412659253,0.9821693907875185,0.3426645930533955,0.5080707148347425,0.006220839813374806,661,12,1917,1268,0.9432168593716501,0.25660964230171074,0.40707236842105265,0.00414722654224987,-0.002917660859166782,0.08605495075168479,0.10099834641368988,0.002073613271124935
DAPT,MLP,82,1.0,4000,TEMPLATE_OOD,6832,0.9968841075897217,0.005,0.00468384074941452,0.47902869757174393,2.211372205999851,0.05135149200009437,0.9550610398660467,0.9532831104761175,0.9897189856065799,0.42271662763466045,0.5924102564102565,0.004391100702576112,1444,15,3401,1972,0.955694244779633,0.3363583138173302,0.5021853146853147,0.0032201405152224825,-0.000633204913586316,0.08635831381733022,0.09022494172494178,0.0011709601873536295
DAPT,MLP,82,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9968841075897217,0.005,0.00468384074941452,0.47902869757174393,2.211372205999851,0.025580474999969738,0.934185060936062,0.9346981772987994,0.9812925170068028,0.3112189859762675,0.4725634725634726,0.005933117583603021,577,11,1843,1277,0.9383220434592217,0.22761596548004315,0.36968900569426194,0.0037756202804746495,-0.004136982523159638,0.08360302049622437,0.10287446686921065,0.0021574973031283713
CONTRASTIVE,LOGREG,82,1.0,4000,IID,3051,0.9923336099943415,0.005,0.00468384074941452,0.24503311258278146,0.5022827259999758,0.05095160099995155,0.7928184871741224,0.8599640329053388,0.9242424242424242,0.23062381852551986,0.3691376701966717,0.010035122930255895,244,20,1973,814,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.1033382233122564,-0.0671077504725898,-0.08837866967260932,0.008028098344204716
CONTRASTIVE,LOGREG,82,1.0,4000,TEMPORAL,8000,0.9923336099943415,0.005,0.00468384074941452,0.24503311258278146,0.5022827259999758,0.05780225299986341,0.887859178080224,0.8762665624999999,0.97953216374269,0.25125,0.39992041384799043,0.00525,1005,21,3979,2995,0.9499098889746075,0.322,0.4861294583883752,0.00275,-0.06205071089438352,-0.07075000000000004,-0.08620904454038475,0.0025000000000000005
CONTRASTIVE,LOGREG,82,1.0,4000,DOMAIN_OOD,3858,0.9923336099943415,0.005,0.00468384074941452,0.24503311258278146,0.5022827259999758,0.028395401999887326,0.8567633889620714,0.8484596111679501,0.9681159420289855,0.1731467081389321,0.2937554969217238,0.005702436495593572,334,11,1918,1595,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,-0.06911279973731066,-0.06013478486262311,-0.08328681560445966,0.0015552099533437018
CONTRASTIVE,LOGREG,82,1.0,4000,TEMPLATE_OOD,6832,0.9923336099943415,0.005,0.00468384074941452,0.24503311258278146,0.5022827259999758,0.043153920000122525,0.8857651991269366,0.8726936437703273,0.9830890642615558,0.25526932084309134,0.40529862886358353,0.004391100702576112,872,15,3401,2544,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,-0.060030231965176206,-0.06381733021077285,-0.07732257990329716,0.0011709601873536295
CONTRASTIVE,LOGREG,82,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9923336099943415,0.005,0.00468384074941452,0.24503311258278146,0.5022827259999758,0.020620750000034604,0.8506604804140104,0.8391148791673504,0.9727272727272728,0.17313915857605178,0.29395604395604397,0.0048543689320388345,321,9,1845,1533,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,-0.07064701501511816,-0.048543689320388356,-0.06768055965152314,0.0005393743257820927
CONTRASTIVE,XGBOOST,82,1.0,4000,IID,3051,0.9946367740631104,0.005,0.00468384074941452,0.09050772626931568,13.396271782999975,0.010915457000010065,0.7929133331668048,0.8727687738843988,0.9590163934426229,0.11058601134215501,0.19830508474576272,0.002508780732563974,117,5,1988,941,0.88972704272346,0.39792060491493386,0.5677680377612947,0.002007024586051179,-0.09681370955665525,-0.28733459357277885,-0.369462953015532,0.0005017561465127949
CONTRASTIVE,XGBOOST,82,1.0,4000,TEMPORAL,8000,0.9946367740631104,0.005,0.00468384074941452,0.09050772626931568,13.396271782999975,0.027736068999956842,0.8817076475049482,0.8671994062500001,0.9901960784313726,0.17675,0.2999575731862537,0.00175,707,7,3993,3293,0.9428789509680193,0.3515,0.5190107050572167,0.003,-0.06117130346307109,-0.17475,-0.21905313187096298,-0.00125
