representation,classifier,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
DAPT,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.01,0.9807276725769044,0.00936768149882904,0.32229580573951433,1.8597279550003805,0.8816613518123397,0.8724284504415007,0.9628571428571429,0.31852551984877125,0.4786931818181818,0.012287334593572778,337,13,1045,721,0.5
DAPT,XGBOOST,82,0.1,400,TEMPORAL,8000,0.01,0.9807276725769044,0.00936768149882904,0.32229580573951433,1.8597279550003805,0.8979110715422922,0.88145740625,0.9825119236883942,0.309,0.4701407379231647,0.0055,1236,22,3978,2764,0.5
DAPT,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9807276725769044,0.00936768149882904,0.32229580573951433,1.8597279550003805,0.8653923565069316,0.8498085616363807,0.9766899766899767,0.21721099015033696,0.35538592027141647,0.005184033177812338,419,10,1919,1510,0.5
DAPT,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9807276725769044,0.00936768149882904,0.32229580573951433,1.8597279550003805,0.8965180422643011,0.8782596895584355,0.9868421052631579,0.3073770491803279,0.46875,0.004098360655737705,1050,14,3402,2366,0.5
DAPT,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9807276725769044,0.00936768149882904,0.32229580573951433,1.8597279550003805,0.8520363942729798,0.8337679747803227,0.9738219895287958,0.20064724919093851,0.33273703041144903,0.005393743257820928,372,10,1844,1482,0.5
DAPT,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9481658339500428,0.01990632318501171,0.434878587196468,1.8597279550003805,0.8184477101207194,0.8727649798870717,0.9026915113871635,0.4120982986767486,0.5658663205710578,0.023582538886101356,436,47,1946,622,0.3467715503113733
DAPT,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.02,0.9481658339500428,0.01990632318501171,0.434878587196468,1.8597279550003805,0.8816613518123397,0.8724284504415007,0.9356223175965666,0.4120982986767486,0.5721784776902887,0.02835538752362949,436,30,1028,622,0.5
DAPT,XGBOOST,82,0.1,400,TEMPORAL,8000,0.02,0.9481658339500428,0.01990632318501171,0.434878587196468,1.8597279550003805,0.8979110715422922,0.88145740625,0.961335676625659,0.41025,0.5750832311196776,0.0165,1641,66,3934,2359,0.5
DAPT,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9481658339500428,0.01990632318501171,0.434878587196468,1.8597279550003805,0.8653923565069316,0.8498085616363807,0.9475357710651828,0.30896837739761535,0.4659890539483972,0.017107309486780714,596,33,1896,1333,0.5
DAPT,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9481658339500428,0.01990632318501171,0.434878587196468,1.8597279550003805,0.8965180422643011,0.8782596895584355,0.9653220099079972,0.3992974238875878,0.5649202733485194,0.014344262295081968,1364,49,3367,2052,0.5
DAPT,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9481658339500428,0.01990632318501171,0.434878587196468,1.8597279550003805,0.8520363942729798,0.8337679747803227,0.9423423423423424,0.2820927723840345,0.43420506434205064,0.017259978425026967,523,32,1822,1331,0.5
DAPT,MLP,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9849576950073243,0.00468384074941452,0.18763796909492272,0.263221636999333,0.8322273457688453,0.8896819397190734,0.9611111111111111,0.16351606805293006,0.27948303715670436,0.0035122930255895636,173,7,1986,885,0.3467715503113733
DAPT,MLP,82,0.1,400,IID_BALANCED,2116,0.005,0.9849576950073243,0.00468384074941452,0.18763796909492272,0.263221636999333,0.8937785540436245,0.8900295167613037,0.9829545454545454,0.16351606805293006,0.28038897893030795,0.002835538752362949,173,3,1055,885,0.5
DAPT,MLP,82,0.1,400,TEMPORAL,8000,0.005,0.9849576950073243,0.00468384074941452,0.18763796909492272,0.263221636999333,0.9157463177811258,0.9037840625,0.9888888888888889,0.28925,0.4475822050290135,0.00325,1157,13,3987,2843,0.5
DAPT,MLP,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9849576950073243,0.00468384074941452,0.18763796909492272,0.263221636999333,0.8867366146486945,0.8758051846244101,0.977961432506887,0.184033177812338,0.30977312390924955,0.00414722654224987,355,8,1921,1574,0.5
DAPT,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9849576950073243,0.00468384074941452,0.18763796909492272,0.263221636999333,0.9121844930135194,0.8998673071754905,0.9889112903225806,0.28717798594847777,0.44509981851179675,0.0032201405152224825,981,11,3405,2435,0.5
DAPT,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9849576950073243,0.00468384074941452,0.18763796909492272,0.263221636999333,0.8754766211303203,0.8629701197096804,0.9745222929936306,0.1650485436893204,0.2822878228782288,0.004314994606256742,306,8,1846,1548,0.5
DAPT,MLP,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9715791940689088,0.00936768149882904,0.33774834437086093,0.263221636999333,0.8322273457688453,0.8896819397190734,0.9495548961424333,0.30245746691871456,0.45878136200716846,0.008529854490717512,320,17,1976,738,0.3467715503113733
DAPT,MLP,82,0.1,400,IID_BALANCED,2116,0.01,0.9715791940689088,0.00936768149882904,0.33774834437086093,0.263221636999333,0.8937785540436245,0.8900295167613037,0.9696969696969697,0.30245746691871456,0.4610951008645533,0.00945179584120983,320,10,1048,738,0.5
DAPT,MLP,82,0.1,400,TEMPORAL,8000,0.01,0.9715791940689088,0.00936768149882904,0.33774834437086093,0.263221636999333,0.9157463177811258,0.9037840625,0.9861878453038674,0.357,0.5242290748898678,0.005,1428,20,3980,2572,0.5
DAPT,MLP,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9715791940689088,0.00936768149882904,0.33774834437086093,0.263221636999333,0.8867366146486945,0.8758051846244101,0.9782608695652174,0.25660964230171074,0.406570841889117,0.005702436495593572,495,11,1918,1434,0.5
DAPT,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9715791940689088,0.00936768149882904,0.33774834437086093,0.263221636999333,0.9121844930135194,0.8998673071754905,0.9867549668874173,0.34894613583138173,0.5155709342560554,0.00468384074941452,1192,16,3400,2224,0.5
DAPT,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9715791940689088,0.00936768149882904,0.33774834437086093,0.263221636999333,0.8754766211303203,0.8629701197096804,0.975,0.2313915857605178,0.37401918047079336,0.005933117583603021,429,11,1843,1425,0.5
DAPT,MLP,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9180951714515687,0.01990632318501171,0.4988962472406181,0.263221636999333,0.8322273457688453,0.8896819397190734,0.9281553398058252,0.45179584120982985,0.6077558804831532,0.018564977420973405,478,37,1956,580,0.3467715503113733
DAPT,MLP,82,0.1,400,IID_BALANCED,2116,0.02,0.9180951714515687,0.01990632318501171,0.4988962472406181,0.263221636999333,0.8937785540436245,0.8900295167613037,0.9598393574297188,0.45179584120982985,0.6143958868894601,0.01890359168241966,478,20,1038,580,0.5
DAPT,MLP,82,0.1,400,TEMPORAL,8000,0.02,0.9180951714515687,0.01990632318501171,0.4988962472406181,0.263221636999333,0.9157463177811258,0.9037840625,0.9702463970246397,0.52175,0.6785888473418956,0.016,2087,64,3936,1913,0.5
DAPT,MLP,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9180951714515687,0.01990632318501171,0.4988962472406181,0.263221636999333,0.8867366146486945,0.8758051846244101,0.9611428571428572,0.4359771902540176,0.5998573466476462,0.01762571280456195,841,34,1895,1088,0.5
DAPT,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9180951714515687,0.01990632318501171,0.4988962472406181,0.263221636999333,0.9121844930135194,0.8998673071754905,0.9702748177229389,0.5064402810304449,0.6655125985766494,0.015515222482435597,1730,53,3363,1686,0.5
DAPT,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9180951714515687,0.01990632318501171,0.4988962472406181,0.263221636999333,0.8754766211303203,0.8629701197096804,0.9600515463917526,0.40183387270765913,0.5665399239543726,0.016720604099244876,745,31,1823,1109,0.5
CONTRASTIVE,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9931691091915917,0.00468384074941452,0.17218543046357615,0.021536405000006198,0.7416353924078287,0.8291434956184073,0.9515418502202643,0.20415879017013233,0.3361867704280156,0.0055193176116407425,216,11,1982,842,0.3467715503113733
CONTRASTIVE,LOGREG,82,0.1,400,IID_BALANCED,2116,0.005,0.9931691091915917,0.00468384074941452,0.17218543046357615,0.021536405000006198,0.8368912499655182,0.8358800175814124,0.9642857142857143,0.20415879017013233,0.3369734789391576,0.007561436672967864,216,8,1050,842,0.5
CONTRASTIVE,LOGREG,82,0.1,400,TEMPORAL,8000,0.005,0.9931691091915917,0.00468384074941452,0.17218543046357615,0.021536405000006198,0.8317943558168035,0.813344625,0.9696641386782232,0.22375,0.36359943124111316,0.007,895,28,3972,3105,0.5
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9931691091915917,0.00468384074941452,0.17218543046357615,0.021536405000006198,0.7990482616076198,0.7860582562782834,0.9578947368421052,0.14152410575427682,0.24661246612466126,0.006220839813374806,273,12,1917,1656,0.5
CONTRASTIVE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9931691091915917,0.00468384074941452,0.17218543046357615,0.021536405000006198,0.8381649099402146,0.8187640028465027,0.9730061349693252,0.23214285714285715,0.37485228078468447,0.006440281030444965,793,22,3394,2623,0.5
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9931691091915917,0.00468384074941452,0.17218543046357615,0.021536405000006198,0.7924372690677814,0.7758518565066466,0.9578947368421052,0.14724919093851133,0.2552594670406732,0.006472491909385114,273,12,1842,1581,0.5
CONTRASTIVE,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9901187832977614,0.00936768149882904,0.20750551876379691,0.021536405000006198,0.7416353924078287,0.8291434956184073,0.9204545454545454,0.22967863894139887,0.367624810892587,0.010536879076768691,243,21,1972,815,0.3467715503113733
CONTRASTIVE,LOGREG,82,0.1,400,IID_BALANCED,2116,0.01,0.9901187832977614,0.00936768149882904,0.20750551876379691,0.021536405000006198,0.8368912499655182,0.8358800175814124,0.9382239382239382,0.22967863894139887,0.3690205011389522,0.015122873345935728,243,16,1042,815,0.5
CONTRASTIVE,LOGREG,82,0.1,400,TEMPORAL,8000,0.01,0.9901187832977614,0.00936768149882904,0.20750551876379691,0.021536405000006198,0.8317943558168035,0.813344625,0.9653179190751445,0.2505,0.3977768955934895,0.009,1002,36,3964,2998,0.5
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9901187832977614,0.00936768149882904,0.20750551876379691,0.021536405000006198,0.7990482616076198,0.7860582562782834,0.9542682926829268,0.16226023846552617,0.2773593265396544,0.007776049766718507,313,15,1914,1616,0.5
CONTRASTIVE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9901187832977614,0.00936768149882904,0.20750551876379691,0.021536405000006198,0.8381649099402146,0.8187640028465027,0.9723756906077348,0.2576112412177986,0.4073131219625087,0.007318501170960188,880,25,3391,2536,0.5
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9901187832977614,0.00936768149882904,0.20750551876379691,0.021536405000006198,0.7924372690677814,0.7758518565066466,0.9569230769230769,0.16774541531823084,0.2854520422212024,0.007551240560949299,311,14,1840,1543,0.5
CONTRASTIVE,LOGREG,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9690193376209463,0.01990632318501171,0.3554083885209713,0.021536405000006198,0.7416353924078287,0.8291434956184073,0.8317307692307693,0.3270321361058601,0.4694708276797829,0.035122930255895635,346,70,1923,712,0.3467715503113733
CONTRASTIVE,LOGREG,82,0.1,400,IID_BALANCED,2116,0.02,0.9690193376209463,0.01990632318501171,0.3554083885209713,0.021536405000006198,0.8368912499655182,0.8358800175814124,0.8987012987012987,0.3270321361058601,0.47955647955647956,0.036862003780718335,346,39,1019,712,0.5
CONTRASTIVE,LOGREG,82,0.1,400,TEMPORAL,8000,0.02,0.9690193376209463,0.01990632318501171,0.3554083885209713,0.021536405000006198,0.8317943558168035,0.813344625,0.9397260273972603,0.343,0.5025641025641026,0.022,1372,88,3912,2628,0.5
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9690193376209463,0.01990632318501171,0.3554083885209713,0.021536405000006198,0.7990482616076198,0.7860582562782834,0.9334637964774951,0.24727838258164853,0.3909836065573771,0.01762571280456195,477,34,1895,1452,0.5
CONTRASTIVE,LOGREG,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9690193376209463,0.01990632318501171,0.3554083885209713,0.021536405000006198,0.8381649099402146,0.8187640028465027,0.9506369426751592,0.34953161592505855,0.5111301369863014,0.018149882903981264,1194,62,3354,2222,0.5
CONTRASTIVE,LOGREG,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9690193376209463,0.01990632318501171,0.3554083885209713,0.021536405000006198,0.7924372690677814,0.7758518565066466,0.937625754527163,0.2513484358144552,0.3964270523181625,0.016720604099244876,466,31,1823,1388,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9880093932151796,0.00468384074941452,0.08609271523178808,2.7578200569996625,0.7050664134153954,0.8065099303137541,0.8850574712643678,0.07277882797731569,0.13449781659388646,0.005017561465127948,77,10,1983,981,0.3467715503113733
CONTRASTIVE,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.005,0.9880093932151796,0.00468384074941452,0.08609271523178808,2.7578200569996625,0.8129582037611767,0.8144196168538563,0.9058823529411765,0.07277882797731569,0.1347331583552056,0.007561436672967864,77,8,1050,981,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.005,0.9880093932151796,0.00468384074941452,0.08609271523178808,2.7578200569996625,0.8118834824765929,0.7869548125,0.9742647058823529,0.1325,0.23327464788732394,0.0035,530,14,3986,3470,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9880093932151796,0.00468384074941452,0.08609271523178808,2.7578200569996625,0.7753204941340982,0.7540674773537835,0.9603174603174603,0.06272680145152928,0.11776155717761558,0.002592016588906169,121,5,1924,1808,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9880093932151796,0.00468384074941452,0.08609271523178808,2.7578200569996625,0.8214249185244022,0.7931764146131444,0.9829787234042553,0.13524590163934427,0.2377766340710242,0.00234192037470726,462,8,3408,2954,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9880093932151796,0.00468384074941452,0.08609271523178808,2.7578200569996625,0.7704738309186535,0.74753412255376,0.9537037037037037,0.05555555555555555,0.10499490316004077,0.002696871628910464,103,5,1849,1751,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.01,0.9692643880844117,0.00936768149882904,0.16114790286975716,2.7578200569996625,0.7050664134153954,0.8065099303137541,0.8641304347826086,0.1502835538752363,0.2560386473429952,0.012543903662819869,159,25,1968,899,0.3467715503113733
CONTRASTIVE,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.01,0.9692643880844117,0.00936768149882904,0.16114790286975716,2.7578200569996625,0.8129582037611767,0.8144196168538563,0.9190751445086706,0.1502835538752363,0.25832656376929325,0.013232514177693762,159,14,1044,899,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.01,0.9692643880844117,0.00936768149882904,0.16114790286975716,2.7578200569996625,0.8118834824765929,0.7869548125,0.9607609988109393,0.202,0.3338153274116918,0.00825,808,33,3967,3192,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.01,0.9692643880844117,0.00936768149882904,0.16114790286975716,2.7578200569996625,0.7753204941340982,0.7540674773537835,0.9475982532751092,0.11249351995852773,0.20111214087117701,0.006220839813374806,217,12,1917,1712,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.01,0.9692643880844117,0.00936768149882904,0.16114790286975716,2.7578200569996625,0.8214249185244022,0.7931764146131444,0.9724896836313618,0.2069672131147541,0.34129857591117546,0.00585480093676815,707,20,3396,2709,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9692643880844117,0.00936768149882904,0.16114790286975716,2.7578200569996625,0.7704738309186535,0.74753412255376,0.941747572815534,0.104638619201726,0.1883495145631068,0.006472491909385114,194,12,1842,1660,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,IID_ORIGINAL,3051,0.02,0.9396817684173585,0.01990632318501171,0.24282560706401765,2.7578200569996625,0.7050664134153954,0.8065099303137541,0.84375,0.2551984877126654,0.3918722786647315,0.025087807325639738,270,50,1943,788,0.3467715503113733
CONTRASTIVE,XGBOOST,82,0.1,400,IID_BALANCED,2116,0.02,0.9396817684173585,0.01990632318501171,0.24282560706401765,2.7578200569996625,0.8129582037611767,0.8144196168538563,0.9121621621621622,0.2551984877126654,0.3988183161004431,0.024574669187145556,270,26,1032,788,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPORAL,8000,0.02,0.9396817684173585,0.01990632318501171,0.24282560706401765,2.7578200569996625,0.8118834824765929,0.7869548125,0.9250411861614497,0.28075,0.43076332949750673,0.02275,1123,91,3909,2877,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_OOD,3858,0.02,0.9396817684173585,0.01990632318501171,0.24282560706401765,2.7578200569996625,0.7753204941340982,0.7540674773537835,0.9190600522193212,0.1824779678589943,0.3044982698961938,0.01607050285121825,352,31,1898,1577,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,TEMPLATE_OOD,6832,0.02,0.9396817684173585,0.01990632318501171,0.24282560706401765,2.7578200569996625,0.8214249185244022,0.7931764146131444,0.9444985394352483,0.28395784543325525,0.4366419086203016,0.01668618266978923,970,57,3359,2446,0.5
CONTRASTIVE,XGBOOST,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9396817684173585,0.01990632318501171,0.24282560706401765,2.7578200569996625,0.7704738309186535,0.74753412255376,0.9150141643059491,0.17421790722761596,0.2927050294517444,0.016181229773462782,323,30,1824,1531,0.5
CONTRASTIVE,MLP,82,0.1,400,IID_ORIGINAL,3051,0.005,0.9258035421371461,0.00468384074941452,0.18101545253863136,0.21967188300004636,0.7567135518227799,0.8428972101789154,0.9432989690721649,0.17296786389413987,0.29233226837060705,0.0055193176116407425,183,11,1982,875,0.3467715503113733
CONTRASTIVE,MLP,82,0.1,400,IID_BALANCED,2116,0.005,0.9258035421371461,0.00468384074941452,0.18101545253863136,0.21967188300004636,0.8443463203727675,0.8463118342201464,0.9631578947368421,0.17296786389413987,0.2932692307692308,0.006616257088846881,183,7,1051,875,0.5
CONTRASTIVE,MLP,82,0.1,400,TEMPORAL,8000,0.005,0.9258035421371461,0.00468384074941452,0.18101545253863136,0.21967188300004636,0.8259007874649719,0.80394075,0.970873786407767,0.2,0.33167495854063017,0.006,800,24,3976,3200,0.5
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.005,0.9258035421371461,0.00468384074941452,0.18101545253863136,0.21967188300004636,0.7779827679074933,0.7661047002707039,0.9354838709677419,0.10523587350959046,0.1891891891891892,0.007257646448937273,203,14,1915,1726,0.5
CONTRASTIVE,MLP,82,0.1,400,TEMPLATE_OOD,6832,0.005,0.9258035421371461,0.00468384074941452,0.18101545253863136,0.21967188300004636,0.8318782712084326,0.8090972397424436,0.9739368998628258,0.20784543325526933,0.3425814234016888,0.0055620608899297425,710,19,3397,2706,0.5
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9258035421371461,0.00468384074941452,0.18101545253863136,0.21967188300004636,0.7737568973169286,0.7584272147221844,0.9333333333333333,0.10571736785329018,0.18992248062015504,0.007551240560949299,196,14,1840,1658,0.5
CONTRASTIVE,MLP,82,0.1,400,IID_ORIGINAL,3051,0.01,0.8972678184509278,0.00936768149882904,0.22075055187637968,0.21967188300004636,0.7567135518227799,0.8428972101789154,0.915057915057915,0.22400756143667297,0.35990888382687924,0.011038635223281485,237,22,1971,821,0.3467715503113733
CONTRASTIVE,MLP,82,0.1,400,IID_BALANCED,2116,0.01,0.8972678184509278,0.00936768149882904,0.22075055187637968,0.21967188300004636,0.8443463203727675,0.8463118342201464,0.9404761904761905,0.22400756143667297,0.3618320610687023,0.014177693761814745,237,15,1043,821,0.5
CONTRASTIVE,MLP,82,0.1,400,TEMPORAL,8000,0.01,0.8972678184509278,0.00936768149882904,0.22075055187637968,0.21967188300004636,0.8259007874649719,0.80394075,0.9599589322381931,0.23375,0.37595496582227583,0.00975,935,39,3961,3065,0.5
CONTRASTIVE,MLP,82,0.1,400,DOMAIN_OOD,3858,0.01,0.8972678184509278,0.00936768149882904,0.22075055187637968,0.21967188300004636,0.7779827679074933,0.7661047002707039,0.9188191881918819,0.1290824261275272,0.22636363636363635,0.011404872991187144,249,22,1907,1680,0.5
